instancia,artista,t_lineal,t_binaria
35,Artista_80,0.015625,0.0
36,Artista_0,0.015625,0.0
36,Artista_20,0.03125,0.0
36,Artista_40,0.015625,0.0
36,Artista_61,0.015625,0.0
36,Artista_80,0.03125,0.0
37,Artista_0,0.015625,0.0
37,Artista_20,0.015625,0.0
37,Artista_40,0.015625,0.0
37,Artista_61,0.03125,0.0
37,Artista_80,0.015625,0.0
38,Artista_0,0.015625,0.0
38,Artista_20,0.015625,0.0
38,Artista_40,0.03125,0.0
38,Artista_61,0.015625,0.0
38,Artista_80,0.03125,0.0
39,Artista_0,0.015625,0.0
39,Artista_20,0.015625,0.0
39,Artista_40,0.03125,0.0
39,Artista_61,0.015625,0.0
39,Artista_80,0.03125,0.0
40,Artista_0,0.015625,0.0
40,Artista_20,0.015625,0.0
40,Artista_40,0.015625,0.0
40,Artista_61,0.03125,0.0
40,Artista_80,0.015625,0.0
41,Artista_0,0.015625,0.0
41,Artista_20,0.03125,0.0
41,Artista_40,0.015625,0.0
41,Artista_61,0.015625,0.0
41,Artista_80,0.03125,0.0
42,Artista_0,0.015625,0.0
42,Artista_20,0.015625,0.0
42,Artista_40,0.015625,0.0
42,Artista_61,0.015625,0.0
42,Artista_80,0.015625,0.0
43,Artista_0,0.015625,0.0
43,Artista_20,0.015625,0.015625
43,Artista_40,0.015625,0.0
43,Artista_61,0.015625,0.0
43,Artista_80,0.03125,0.0
44,Artista_0,0.015625,0.0
44,Artista_20,0.015625,0.0
44,Artista_40,0.015625,0.0
44,Artista_61,0.03125,0.0
44,Artista_80,0.015625,0.0
45,Artista_0,0.015625,0.0
45,Artista_20,0.015625,0.0
45,Artista_40,0.03125,0.0
45,Artista_61,0.015625,0.0
45,Artista_80,0.015625,0.0
46,Artista_0,0.015625,0.0
46,Artista_20,0.03125,0.0
46,Artista_40,0.015625,0.0
46,Artista_61,0.015625,0.0
46,Artista_80,0.03125,0.0
47,Artista_0,0.015625,0.0
47,Artista_20,0.015625,0.0
47,Artista_40,0.03125,0.0
47,Artista_61,0.015625,0.0
47,Artista_80,0.015625,0.0
48,Artista_0,0.015625,0.0
48,Artista_20,0.03125,0.0
48,Artista_40,0.015625,0.0
48,Artista_61,0.03125,0.0
48,Artista_80,0.015625,0.0
49,Artista_0,0.015625,0.0
49,Artista_20,0.03125,0.0
49,Artista_40,0.015625,0.0
49,Artista_61,0.015625,0.0
49,Artista_80,0.03125,0.0
50,Artista_0,0.015625,0.0
50,Artista_20,0.015625,0.0
50,Artista_40,0.03125,0.0
50,Artista_61,0.015625,0.0
50,Artista_80,0.015625,0.0
51,Artista_0,0.015625,0.0
51,Artista_20,0.03125,0.0
51,Artista_40,0.015625,0.0
51,Artista_61,0.03125,0.0
51,Artista_80,0.015625,0.0
52,Artista_0,0.015625,0.0
52,Artista_20,0.015625,0.0
52,Artista_40,0.03125,0.0
52,Artista_61,0.015625,0.0
52,Artista_80,0.015625,0.0
53,Artista_0,0.0,0.0
53,Artista_20,0.03125,0.0
53,Artista_40,0.015625,0.0
53,Artista_61,0.015625,0.0
53,Artista_80,0.015625,0.0
54,Artista_0,0.015625,0.0
54,Artista_20,0.015625,0.0
54,Artista_40,0.03125,0.0
54,Artista_61,0.015625,0.0
54,Artista_80,0.03125,0.0
55,Artista_0,0.0,0.0
55,Artista_20,0.015625,0.0
55,Artista_40,0.015625,0.0
55,Artista_61,0.03125,0.0
55,Artista_80,0.015625,0.0
56,Artista_0,0.015625,0.0
56,Artista_20,0.015625,0.0
56,Artista_40,0.03125,0.0
56,Artista_61,0.015625,0.0
56,Artista_80,0.03125,0.0
57,Artista_0,0.015625,0.0
57,Artista_20,0.015625,0.0
57,Artista_40,0.015625,0.0
57,Artista_61,0.03125,0.0
57,Artista_80,0.015625,0.0
58,Artista_0,0.015625,0.0
58,Artista_20,0.03125,0.0
58,Artista_40,0.015625,0.0
58,Artista_61,0.03125,0.0
58,Artista_80,0.015625,0.0
59,Artista_0,0.015625,0.0
59,Artista_20,0.015625,0.0
59,Artista_40,0.03125,0.0
59,Artista_61,0.015625,0.0
59,Artista_80,0.03125,0.0
60,Artista_0,0.015625,0.0
60,Artista_20,0.015625,0.0
60,Artista_40,0.015625,0.0
60,Artista_61,0.03125,0.0
60,Artista_80,0.015625,0.0
61,Artista_0,0.015625,0.0
61,Artista_20,0.015625,0.0
61,Artista_40,0.03125,0.0
61,Artista_61,0.015625,0.0
61,Artista_80,0.015625,0.015625
62,Artista_0,0.0,0.015625
62,Artista_20,0.015625,0.0
62,Artista_40,0.015625,0.0
62,Artista_61,0.03125,0.0
62,Artista_80,0.015625,0.0
63,Artista_0,0.015625,0.0
63,Artista_20,0.015625,0.0
63,Artista_40,0.03125,0.0
63,Artista_61,0.015625,0.0
63,Artista_80,0.015625,0.0
64,Artista_0,0.0,0.0
64,Artista_20,0.03125,0.0
64,Artista_40,0.015625,0.0
64,Artista_61,0.03125,0.0
64,Artista_80,0.015625,0.0
65,Artista_0,0.015625,0.0
65,Artista_20,0.015625,0.0
65,Artista_40,0.015625,0.0
65,Artista_61,0.015625,0.0
65,Artista_80,0.03125,0.0
66,Artista_0,0.015625,0.0
66,Artista_20,0.015625,0.0
66,Artista_40,0.03125,0.0
66,Artista_61,0.015625,0.0
66,Artista_80,0.015625,0.0
67,Artista_0,0.015625,0.0
67,Artista_20,0.03125,0.0
67,Artista_40,0.015625,0.0
67,Artista_61,0.015625,0.015625
67,Artista_80,0.015625,0.0
68,Artista_0,0.015625,0.0
68,Artista_20,0.015625,0.0
68,Artista_40,0.03125,0.0
68,Artista_61,0.015625,0.0
68,Artista_80,0.015625,0.0
69,Artista_0,0.015625,0.0
69,Artista_20,0.03125,0.0
69,Artista_40,0.015625,0.0
69,Artista_61,0.015625,0.0
69,Artista_80,0.015625,0.0
70,Artista_0,0.015625,0.0
70,Artista_20,0.015625,0.0
70,Artista_40,0.03125,0.0
70,Artista_61,0.015625,0.0
70,Artista_80,0.03125,0.0
71,Artista_0,0.0,0.015625
71,Artista_20,0.015625,0.0
71,Artista_40,0.015625,0.0
71,Artista_61,0.015625,0.0
71,Artista_80,0.03125,0.0
72,Artista_0,0.015625,0.0
72,Artista_20,0.015625,0.0
72,Artista_40,0.03125,0.0
72,Artista_61,0.015625,0.0
72,Artista_80,0.015625,0.0
73,Artista_0,0.015625,0.0
73,Artista_20,0.03125,0.0
73,Artista_40,0.015625,0.0
73,Artista_61,0.03125,0.0
73,Artista_80,0.015625,0.0
74,Artista_0,0.015625,0.0
74,Artista_20,0.015625,0.0
74,Artista_40,0.03125,0.0
74,Artista_61,0.015625,0.0
74,Artista_80,0.015625,0.0
75,Artista_0,0.015625,0.0
75,Artista_20,0.03125,0.0
75,Artista_40,0.015625,0.0
75,Artista_61,0.015625,0.015625
75,Artista_80,0.015625,0.0
76,Artista_0,0.015625,0.0
76,Artista_20,0.015625,0.0
76,Artista_40,0.015625,0.0
76,Artista_61,0.015625,0.0
76,Artista_80,0.015625,0.0
77,Artista_0,0.015625,0.0
77,Artista_20,0.015625,0.0
77,Artista_40,0.015625,0.0
77,Artista_61,0.015625,0.0
77,Artista_80,0.03125,0.0
78,Artista_0,0.015625,0.0
78,Artista_20,0.015625,0.0
78,Artista_40,0.015625,0.0
78,Artista_61,0.03125,0.0
78,Artista_80,0.015625,0.0
79,Artista_0,0.015625,0.0
79,Artista_20,0.015625,0.0
79,Artista_40,0.03125,0.0
79,Artista_61,0.015625,0.0
79,Artista_80,0.03125,0.0
80,Artista_0,0.015625,0.0
80,Artista_20,0.015625,0.0
80,Artista_40,0.015625,0.0
80,Artista_61,0.03125,0.0
80,Artista_80,0.015625,0.0
81,Artista_0,0.015625,0.0
81,Artista_20,0.015625,0.0
81,Artista_40,0.015625,0.0
81,Artista_61,0.015625,0.0
81,Artista_80,0.03125,0.0
82,Artista_0,0.015625,0.0
82,Artista_20,0.015625,0.0
82,Artista_40,0.03125,0.0
82,Artista_61,0.015625,0.0
82,Artista_80,0.015625,0.0
83,Artista_0,0.015625,0.0
83,Artista_20,0.03125,0.0
83,Artista_40,0.015625,0.0
83,Artista_61,0.015625,0.0
83,Artista_80,0.03125,0.0
84,Artista_0,0.015625,0.0
84,Artista_20,0.015625,0.0
84,Artista_40,0.015625,0.0
84,Artista_61,0.03125,0.0
84,Artista_80,0.015625,0.0
85,Artista_0,0.015625,0.0
85,Artista_20,0.03125,0.0
85,Artista_40,0.015625,0.0
85,Artista_61,0.015625,0.0
85,Artista_80,0.03125,0.0
86,Artista_0,0.015625,0.0
86,Artista_20,0.015625,0.0
86,Artista_40,0.015625,0.0
86,Artista_61,0.03125,0.0
86,Artista_80,0.015625,0.0
87,Artista_0,0.015625,0.0
87,Artista_20,0.015625,0.015625
87,Artista_40,0.015625,0.0
87,Artista_61,0.015625,0.0
87,Artista_80,0.03125,0.0
88,Artista_0,0.015625,0.0
88,Artista_20,0.015625,0.0
88,Artista_40,0.015625,0.0
88,Artista_61,0.03125,0.0
88,Artista_80,0.015625,0.0
89,Artista_0,0.015625,0.0
89,Artista_20,0.015625,0.0
89,Artista_40,0.03125,0.0
89,Artista_61,0.015625,0.0
89,Artista_80,0.03125,0.0
90,Artista_0,0.0,0.0
90,Artista_20,0.015625,0.0
90,Artista_40,0.015625,0.0
90,Artista_61,0.03125,0.0
90,Artista_80,0.015625,0.0
91,Artista_0,0.015625,0.0
91,Artista_20,0.015625,0.0
91,Artista_40,0.015625,0.0
91,Artista_61,0.03125,0.0
91,Artista_80,0.015625,0.0
92,Artista_0,0.015625,0.0
92,Artista_20,0.015625,0.015625
92,Artista_40,0.015625,0.0
92,Artista_61,0.015625,0.0
92,Artista_80,0.015625,0.0
93,Artista_0,0.0,0.0
93,Artista_20,0.03125,0.0
93,Artista_40,0.015625,0.0
93,Artista_61,0.03125,0.0
93,Artista_80,0.015625,0.0
94,Artista_0,0.015625,0.0
94,Artista_20,0.015625,0.0
94,Artista_40,0.03125,0.0
94,Artista_61,0.015625,0.0
94,Artista_80,0.015625,0.0
95,Artista_0,0.0,0.0
95,Artista_20,0.015625,0.0
95,Artista_40,0.015625,0.0
95,Artista_61,0.03125,0.0
95,Artista_80,0.015625,0.0
96,Artista_0,0.015625,0.0
96,Artista_20,0.015625,0.015625
96,Artista_40,0.015625,0.0
96,Artista_61,0.015625,0.0
96,Artista_80,0.03125,0.0
97,Artista_0,0.015625,0.0
97,Artista_20,0.015625,0.0
97,Artista_40,0.015625,0.0
97,Artista_61,0.03125,0.0
97,Artista_80,0.015625,0.0
98,Artista_0,0.015625,0.0
98,Artista_20,0.015625,0.0
98,Artista_40,0.03125,0.0
98,Artista_61,0.015625,0.0
98,Artista_80,0.015625,0.0
99,Artista_0,0.0,0.015625
99,Artista_20,0.015625,0.0
99,Artista_40,0.015625,0.015625
99,Artista_61,0.015625,0.0
99,Artista_80,0.015625,0.0
