instancia,artista,t_lineal,t_binaria
28,Artista_10,0.0,0.0
28,Artista_15,0.015625,0.0
28,Artista_19,0.0,0.0
29,Artista_0,0.0,0.0
29,Artista_5,0.015625,0.0
29,Artista_10,0.0,0.0
29,Artista_15,0.0,0.0
29,Artista_19,0.015625,0.0
30,Artista_0,0.0,0.0
30,Artista_5,0.0,0.0
30,Artista_10,0.015625,0.0
30,Artista_15,0.0,0.0
30,Artista_19,0.0,0.0
31,Artista_0,0.015625,0.0
31,Artista_5,0.0,0.0
31,Artista_10,0.0,0.0
31,Artista_15,0.015625,0.0
31,Artista_19,0.0,0.0
32,Artista_0,0.0,0.0
32,Artista_5,0.015625,0.0
32,Artista_10,0.0,0.0
32,Artista_15,0.0,0.0
32,Artista_19,0.015625,0.0
33,Artista_0,0.0,0.0
33,Artista_5,0.0,0.0
33,Artista_10,0.0,0.0
33,Artista_15,0.015625,0.0
33,Artista_19,0.0,0.0
34,Artista_0,0.0,0.0
34,Artista_5,0.0,0.015625
34,Artista_10,0.0,0.0
34,Artista_15,0.0,0.0
34,Artista_19,0.0,0.0
35,Artista_0,0.015625,0.0
35,Artista_5,0.0,0.0
35,Artista_10,0.0,0.0
35,Artista_15,0.015625,0.0
35,Artista_19,0.0,0.0
36,Artista_0,0.0,0.0
36,Artista_5,0.015625,0.0
36,Artista_10,0.0,0.0
36,Artista_15,0.0,0.0
36,Artista_19,0.015625,0.0
37,Artista_0,0.0,0.0
37,Artista_5,0.0,0.0
37,Artista_10,0.015625,0.0
37,Artista_15,0.0,0.0
37,Artista_19,0.0,0.0
38,Artista_0,0.015625,0.0
38,Artista_5,0.0,0.0
38,Artista_10,0.0,0.0
38,Artista_15,0.015625,0.0
38,Artista_19,0.0,0.0
39,Artista_0,0.0,0.0
39,Artista_5,0.0,0.015625
39,Artista_10,0.0,0.0
39,Artista_15,0.0,0.0
39,Artista_19,0.0,0.015625
40,Artista_0,0.0,0.0
40,Artista_5,0.0,0.0
40,Artista_10,0.015625,0.0
40,Artista_15,0.0,0.0
40,Artista_19,0.0,0.0
41,Artista_0,0.0,0.0
41,Artista_5,0.015625,0.0
41,Artista_10,0.0,0.0
41,Artista_15,0.0,0.015625
41,Artista_19,0.0,0.0
42,Artista_0,0.0,0.0
42,Artista_5,0.015625,0.0
42,Artista_10,0.0,0.0
42,Artista_15,0.0,0.0
42,Artista_19,0.0,0.0
43,Artista_0,0.015625,0.0
43,Artista_5,0.0,0.0
43,Artista_10,0.0,0.0
43,Artista_15,0.015625,0.0
43,Artista_19,0.0,0.0
44,Artista_0,0.0,0.0
44,Artista_5,0.015625,0.0
44,Artista_10,0.0,0.0
44,Artista_15,0.0,0.0
44,Artista_19,0.015625,0.0
45,Artista_0,0.0,0.0
45,Artista_5,0.0,0.0
45,Artista_10,0.015625,0.0
45,Artista_15,0.0,0.0
45,Artista_19,0.0,0.0
46,Artista_0,0.015625,0.0
46,Artista_5,0.0,0.0
46,Artista_10,0.0,0.0
46,Artista_15,0.015625,0.0
46,Artista_19,0.0,0.0
47,Artista_0,0.0,0.0
47,Artista_5,0.015625,0.0
47,Artista_10,0.0,0.0
47,Artista_15,0.0,0.0
47,Artista_19,0.015625,0.0
48,Artista_0,0.0,0.0
48,Artista_5,0.0,0.0
48,Artista_10,0.015625,0.0
48,Artista_15,0.0,0.0
48,Artista_19,0.0,0.0
49,Artista_0,0.0,0.0
49,Artista_5,0.015625,0.0
49,Artista_10,0.0,0.0
49,Artista_15,0.015625,0.0
49,Artista_19,0.0,0.0
50,Artista_0,0.0,0.0
50,Artista_5,0.0,0.0
50,Artista_10,0.0,0.0
50,Artista_15,0.0,0.0
50,Artista_19,0.0,0.015625
51,Artista_0,0.0,0.0
51,Artista_5,0.0,0.0
51,Artista_10,0.0,0.0
51,Artista_15,0.015625,0.0
51,Artista_19,0.0,0.0
52,Artista_0,0.0,0.0
52,Artista_5,0.015625,0.0
52,Artista_10,0.0,0.0
52,Artista_15,0.0,0.0
52,Artista_19,0.015625,0.0
53,Artista_0,0.0,0.0
53,Artista_5,0.0,0.0
53,Artista_10,0.015625,0.0
53,Artista_15,0.0,0.0
53,Artista_19,0.015625,0.0
54,Artista_0,0.0,0.0
54,Artista_5,0.0,0.0
54,Artista_10,0.015625,0.0
54,Artista_15,0.0,0.0
54,Artista_19,0.0,0.0
55,Artista_0,0.015625,0.0
55,Artista_5,0.0,0.0
55,Artista_10,0.0,0.0
55,Artista_15,0.015625,0.0
55,Artista_19,0.0,0.0
56,Artista_0,0.0,0.0
56,Artista_5,0.015625,0.0
56,Artista_10,0.0,0.0
56,Artista_15,0.0,0.0
56,Artista_19,0.015625,0.0
57,Artista_0,0.0,0.0
57,Artista_5,0.0,0.0
57,Artista_10,0.0,0.0
57,Artista_15,0.0,0.0
57,Artista_19,0.0,0.0
58,Artista_0,0.0,0.0
58,Artista_5,0.015625,0.0
58,Artista_10,0.0,0.0
58,Artista_15,0.0,0.0
58,Artista_19,0.015625,0.0
59,Artista_0,0.0,0.0
59,Artista_5,0.0,0.0
59,Artista_10,0.015625,0.0
59,Artista_15,0.0,0.0
59,Artista_19,0.0,0.0
60,Artista_0,0.0,0.0
60,Artista_5,0.0,0.0
60,Artista_10,0.0,0.0
60,Artista_15,0.015625,0.0
60,Artista_19,0.0,0.0
61,Artista_0,0.0,0.0
61,Artista_5,0.015625,0.0
61,Artista_10,0.0,0.0
61,Artista_15,0.0,0.0
61,Artista_19,0.015625,0.0
62,Artista_0,0.0,0.0
62,Artista_5,0.0,0.0
62,Artista_10,0.015625,0.0
62,Artista_15,0.0,0.0
62,Artista_19,0.0,0.0
63,Artista_0,0.0,0.0
63,Artista_5,0.0,0.0
63,Artista_10,0.0,0.0
63,Artista_15,0.015625,0.0
63,Artista_19,0.0,0.0
64,Artista_0,0.0,0.0
64,Artista_5,0.0,0.015625
64,Artista_10,0.0,0.0
64,Artista_15,0.0,0.0
64,Artista_19,0.015625,0.0
65,Artista_0,0.0,0.0
65,Artista_5,0.0,0.0
65,Artista_10,0.0,0.015625
65,Artista_15,0.0,0.0
65,Artista_19,0.0,0.0
66,Artista_0,0.0,0.0
66,Artista_5,0.015625,0.0
66,Artista_10,0.0,0.0
66,Artista_15,0.0,0.0
66,Artista_19,0.015625,0.0
67,Artista_0,0.0,0.0
67,Artista_5,0.0,0.0
67,Artista_10,0.015625,0.0
67,Artista_15,0.0,0.0
67,Artista_19,0.0,0.015625
68,Artista_0,0.0,0.0
68,Artista_5,0.0,0.0
68,Artista_10,0.0,0.0
68,Artista_15,0.015625,0.0
68,Artista_19,0.0,0.0
69,Artista_0,0.0,0.0
69,Artista_5,0.015625,0.0
69,Artista_10,0.0,0.0
69,Artista_15,0.0,0.0
69,Artista_19,0.015625,0.0
70,Artista_0,0.0,0.0
70,Artista_5,0.0,0.0
70,Artista_10,0.015625,0.0
70,Artista_15,0.0,0.0
70,Artista_19,0.0,0.0
71,Artista_0,0.0,0.015625
71,Artista_5,0.0,0.0
71,Artista_10,0.0,0.0
71,Artista_15,0.015625,0.0
71,Artista_19,0.0,0.0
72,Artista_0,0.0,0.0
72,Artista_5,0.0,0.015625
72,Artista_10,0.0,0.0
72,Artista_15,0.0,0.0
72,Artista_19,0.0,0.0
73,Artista_0,0.015625,0.0
73,Artista_5,0.0,0.0
73,Artista_10,0.0,0.0
73,Artista_15,0.015625,0.0
73,Artista_19,0.0,0.0
74,Artista_0,0.0,0.0
74,Artista_5,0.015625,0.0
74,Artista_10,0.0,0.0
74,Artista_15,0.0,0.0
74,Artista_19,0.0,0.0
75,Artista_0,0.0,0.0
75,Artista_5,0.0,0.0
75,Artista_10,0.0,0.0
75,Artista_15,0.015625,0.0
75,Artista_19,0.0,0.0
76,Artista_0,0.0,0.0
76,Artista_5,0.015625,0.0
76,Artista_10,0.0,0.0
76,Artista_15,0.0,0.0
76,Artista_19,0.015625,0.0
77,Artista_0,0.0,0.0
77,Artista_5,0.0,0.0
77,Artista_10,0.0,0.0
77,Artista_15,0.0,0.0
77,Artista_19,0.0,0.0
78,Artista_0,0.0,0.0
78,Artista_5,0.015625,0.0
78,Artista_10,0.0,0.0
78,Artista_15,0.0,0.0
78,Artista_19,0.015625,0.0
79,Artista_0,0.0,0.0
79,Artista_5,0.0,0.0
79,Artista_10,0.015625,0.0
79,Artista_15,0.0,0.0
79,Artista_19,0.0,0.0
80,Artista_0,0.015625,0.0
80,Artista_5,0.0,0.0
80,Artista_10,0.0,0.0
80,Artista_15,0.015625,0.0
80,Artista_19,0.0,0.0
81,Artista_0,0.0,0.0
81,Artista_5,0.0,0.015625
81,Artista_10,0.0,0.0
81,Artista_15,0.0,0.0
81,Artista_19,0.0,0.0
82,Artista_0,0.015625,0.0
82,Artista_5,0.0,0.0
82,Artista_10,0.0,0.0
82,Artista_15,0.015625,0.0
82,Artista_19,0.0,0.0
83,Artista_0,0.0,0.0
83,Artista_5,0.015625,0.0
83,Artista_10,0.0,0.0
83,Artista_15,0.0,0.0
83,Artista_19,0.015625,0.0
84,Artista_0,0.0,0.0
84,Artista_5,0.0,0.0
84,Artista_10,0.0,0.0
84,Artista_15,0.015625,0.0
84,Artista_19,0.0,0.0
85,Artista_0,0.0,0.0
85,Artista_5,0.015625,0.0
85,Artista_10,0.0,0.0
85,Artista_15,0.0,0.0
85,Artista_19,0.015625,0.0
86,Artista_0,0.0,0.0
86,Artista_5,0.0,0.0
86,Artista_10,0.015625,0.0
86,Artista_15,0.0,0.0
86,Artista_19,0.0,0.0
87,Artista_0,0.015625,0.0
87,Artista_5,0.0,0.0
87,Artista_10,0.0,0.0
87,Artista_15,0.0,0.015625
87,Artista_19,0.0,0.0
88,Artista_0,0.0,0.0
88,Artista_5,0.0,0.0
88,Artista_10,0.015625,0.0
88,Artista_15,0.0,0.0
88,Artista_19,0.0,0.0
89,Artista_0,0.015625,0.0
89,Artista_5,0.0,0.0
89,Artista_10,0.0,0.0
89,Artista_15,0.015625,0.0
89,Artista_19,0.0,0.0
90,Artista_0,0.0,0.0
90,Artista_5,0.015625,0.0
90,Artista_10,0.0,0.0
90,Artista_15,0.0,0.0
90,Artista_19,0.0,0.0
91,Artista_0,0.015625,0.0
91,Artista_5,0.0,0.0
91,Artista_10,0.0,0.015625
91,Artista_15,0.0,0.0
91,Artista_19,0.0,0.0
92,Artista_0,0.0,0.0
92,Artista_5,0.015625,0.0
92,Artista_10,0.0,0.0
92,Artista_15,0.0,0.0
92,Artista_19,0.015625,0.0
93,Artista_0,0.0,0.0
93,Artista_5,0.0,0.0
93,Artista_10,0.015625,0.0
93,Artista_15,0.0,0.0
93,Artista_19,0.0,0.0
94,Artista_0,0.015625,0.0
94,Artista_5,0.0,0.0
94,Artista_10,0.0,0.0
94,Artista_15,0.015625,0.0
94,Artista_19,0.0,0.0
95,Artista_0,0.0,0.0
95,Artista_5,0.0,0.0
95,Artista_10,0.015625,0.0
95,Artista_15,0.0,0.0
95,Artista_19,0.0,0.0
96,Artista_0,0.015625,0.0
96,Artista_5,0.0,0.0
96,Artista_10,0.0,0.0
96,Artista_15,0.015625,0.0
96,Artista_19,0.0,0.0
97,Artista_0,0.0,0.0
97,Artista_5,0.0,0.015625
97,Artista_10,0.0,0.0
97,Artista_15,0.0,0.0
97,Artista_19,0.0,0.0
98,Artista_0,0.015625,0.0
98,Artista_5,0.0,0.0
98,Artista_10,0.0,0.0
98,Artista_15,0.015625,0.0
98,Artista_19,0.0,0.0
99,Artista_0,0.0,0.0
99,Artista_5,0.015625,0.0
99,Artista_10,0.0,0.0
99,Artista_15,0.0,0.0
99,Artista_19,0.015625,0.0
